Gene	Chromosome	Strand	Position	Raw DRS read count	pA peak number
AT3G53260	chr3	rev	19744052	48.1	3rd_peak
AT3G53260	chr3	rev	19744075	131.7	2nd_peak
AT3G53260	chr3	rev	19744085	10.2	8th_peak
AT3G53260	chr3	rev	19744091	35.8	4th_peak
AT3G53260	chr3	rev	19744100	26.3	5th_peak
AT3G53260	chr3	rev	19744111	156.4	1st_peak
AT3G53260	chr3	rev	19744126	21	7th_peak
AT3G53260	chr3	rev	19744138	26	6th_peak
AT3G53270	chr3	rev	19750173	24.3	1st_peak
AT3G53280	chr3	fwd	19757581	14.4	3rd_peak
AT3G53280	chr3	fwd	19757593	30.2	2nd_peak
AT3G53280	chr3	fwd	19757605	148.8	1st_peak
AT3G53310	chr3	rev	19766666	21.7	2nd_peak
AT3G53310	chr3	rev	19766679	15.9	3rd_peak
AT3G53310	chr3	rev	19766688	28.1	1st_peak
AT3G53340	chr3	rev	19774417	113.1	1st_peak
AT3G53370	chr3	rev	19787931	16	1st_peak
AT3G53380	chr3	rev	19789099	12.5	1st_peak
AT3G53390	chr3	fwd	19796708	12	3rd_peak
AT3G53390	chr3	fwd	19796730	16.8	1st_peak
AT3G53390	chr3	fwd	19796735	15.2	2nd_peak
AT3G53402	chr3	fwd	19800137	138.9	1st_peak
AT3G53410	chr3	rev	19800954	56.1	1st_peak
AT3G53420	chr3	rev	19803658	21	5th_peak
AT3G53420	chr3	rev	19803687	1371.1	2nd_peak
AT3G53420	chr3	rev	19803701	5208.6	1st_peak
AT3G53420	chr3	rev	19803720	1120.2	3rd_peak
AT3G53420	chr3	rev	19803768	34	4th_peak
AT3G53430	chr3	rev	19809581	72.5	8th_peak
AT3G53430	chr3	rev	19809601	21.2	10th_peak
AT3G53430	chr3	rev	19809637	16.7	12th_peak
AT3G53430	chr3	rev	19809694	225	3rd_peak
AT3G53430	chr3	rev	19809702	18.3	11th_peak
AT3G53430	chr3	rev	19809716	200.2	4th_peak
AT3G53430	chr3	rev	19809729	154.6	5th_peak
AT3G53430	chr3	rev	19809736	307.8	2nd_peak
AT3G53430	chr3	rev	19809750	493.5	1st_peak
AT3G53430	chr3	rev	19809767	109.8	6th_peak
AT3G53430	chr3	rev	19809774	27.8	9th_peak
AT3G53430	chr3	rev	19809778	79.6	7th_peak
AT3G53440	chr3	fwd	19812672	15	1st_peak
AT3G53460	chr3	rev	19819223	167.5	3rd_peak
AT3G53460	chr3	rev	19819240	70.7	6th_peak
AT3G53460	chr3	rev	19819257	24.4	9th_peak
AT3G53460	chr3	rev	19819264	117.1	4th_peak
AT3G53460	chr3	rev	19819279	450.4	2nd_peak
AT3G53460	chr3	rev	19819287	73.7	5th_peak
AT3G53460	chr3	rev	19819293	11	12th_peak
AT3G53460	chr3	rev	19819308	1003.6	1st_peak
AT3G53460	chr3	rev	19819321	11.9	11th_peak
AT3G53460	chr3	rev	19819337	25	8th_peak
AT3G53460	chr3	rev	19819375	58.9	7th_peak
AT3G53460	chr3	rev	19819387	16	10th_peak
AT3G53470	chr3	fwd	19823377	74	2nd_peak
AT3G53470	chr3	fwd	19823401	236.6	1st_peak
AT3G53470	chr3	fwd	19823410	72.4	3rd_peak
AT3G53480	chr3	fwd	19831770	14.5	2nd_peak
AT3G53480	chr3	fwd	19831797	28	1st_peak
AT3G53500	chr3	rev	19834347	616	1st_peak
AT3G53500	chr3	rev	19834398	14.7	3rd_peak
AT3G53500	chr3	rev	19834406	21.8	2nd_peak
AT3G53510	chr3	rev	19837212	34	1st_peak
AT3G53520	chr3	fwd	19844223	47	3rd_peak
AT3G53520	chr3	fwd	19844285	130	1st_peak
AT3G53520	chr3	fwd	19844306	75	2nd_peak
AT3G53530	chr3	fwd	19846697	12.6	3rd_peak
AT3G53530	chr3	fwd	19846738	34	1st_peak
AT3G53530	chr3	fwd	19846820	13	2nd_peak
AT3G53540	chr3	rev	19846652	36.4	2nd_peak
AT3G53540	chr3	rev	19846678	17	3rd_peak
AT3G53540	chr3	rev	19846694	88	1st_peak
AT3G53540	chr3	rev	19846715	10	4th_peak
AT3G53560	chr3	rev	19859784	183	1st_peak
AT3G53560	chr3	rev	19859801	11.7	3rd_peak
AT3G53560	chr3	rev	19859820	13	2nd_peak
AT3G53570	chr3	rev	19861301	88	1st_peak
AT3G53570	chr3	rev	19861332	16	2nd_peak
AT3G53580	chr3	fwd	19867072	46.9	3rd_peak
AT3G53580	chr3	fwd	19867079	113.6	1st_peak
AT3G53580	chr3	fwd	19867089	18.9	4th_peak
AT3G53580	chr3	fwd	19867114	101	2nd_peak
AT3G53580	chr3	fwd	19867132	11	5th_peak
AT3G53610	chr3	rev	19876273	229.4	1st_peak
AT3G53610	chr3	rev	19876289	21.7	2nd_peak
AT3G53610	chr3	rev	19876305	13	3rd_peak
AT3G53620	chr3	fwd	19883505	30	5th_peak
AT3G53620	chr3	fwd	19883516	17.1	7th_peak
AT3G53620	chr3	fwd	19883525	112.3	2nd_peak
AT3G53620	chr3	fwd	19883538	27.3	6th_peak
AT3G53620	chr3	fwd	19883550	80.3	3rd_peak
AT3G53620	chr3	fwd	19883572	216.9	1st_peak
AT3G53620	chr3	fwd	19883600	15.2	8th_peak
AT3G53620	chr3	fwd	19883624	47	4th_peak
AT3G53630	chr3	fwd	19885799	35.4	2nd_peak
AT3G53630	chr3	fwd	19885881	194	1st_peak
AT3G53670	chr3	fwd	19892369	22.9	4th_peak
AT3G53670	chr3	fwd	19892388	121.7	1st_peak
AT3G53670	chr3	fwd	19892402	95.7	2nd_peak
AT3G53670	chr3	fwd	19892443	24	3rd_peak
AT3G53700	chr3	fwd	19902661	20.4	1st_peak
AT3G53710	chr3	rev	19903309	21.5	3rd_peak
AT3G53710	chr3	rev	19903316	12.4	4th_peak
AT3G53710	chr3	rev	19903340	185.7	1st_peak
AT3G53710	chr3	rev	19903345	60.2	2nd_peak
AT3G53710	chr3	rev	19903418	11.6	5th_peak
AT3G53720	chr3	rev	19905669	14.6	6th_peak
AT3G53720	chr3	rev	19905678	79.4	1st_peak
AT3G53720	chr3	rev	19905721	37	4th_peak
AT3G53720	chr3	rev	19905763	34	5th_peak
AT3G53720	chr3	rev	19905786	59.4	3rd_peak
AT3G53720	chr3	rev	19905799	74.6	2nd_peak
AT3G53730	chr3	rev	19912497	31.6	2nd_peak
AT3G53730	chr3	rev	19912563	747	1st_peak
AT3G53740	chr3	rev	19913713	105.1	5th_peak
AT3G53740	chr3	rev	19913730	875.9	1st_peak
AT3G53740	chr3	rev	19913751	865	2nd_peak
AT3G53740	chr3	rev	19913770	119.5	4th_peak
AT3G53740	chr3	rev	19913788	286.6	3rd_peak
AT3G53750	chr3	fwd	19917592	21	3rd_peak
AT3G53750	chr3	fwd	19917614	116	1st_peak
AT3G53750	chr3	fwd	19917648	22.4	2nd_peak
AT3G53780	chr3	rev	19924571	12.2	2nd_peak
AT3G53780	chr3	rev	19924600	31.1	1st_peak
AT3G53800	chr3	fwd	19932855	27	2nd_peak
AT3G53800	chr3	fwd	19932876	26.7	3rd_peak
AT3G53800	chr3	fwd	19932888	36.4	1st_peak
AT3G53830	chr3	fwd	19943798	28	1st_peak
AT3G53850	chr3	rev	19948148	79.5	1st_peak
AT3G53850	chr3	rev	19948169	11.7	2nd_peak
AT3G53870	chr3	fwd	19952867	61.4	5th_peak
AT3G53870	chr3	fwd	19952888	183.5	3rd_peak
AT3G53870	chr3	fwd	19952904	87.3	4th_peak
AT3G53870	chr3	fwd	19952919	1063.8	1st_peak
AT3G53870	chr3	fwd	19952928	15.4	7th_peak
AT3G53870	chr3	fwd	19952940	248.9	2nd_peak
AT3G53870	chr3	fwd	19952961	29.5	6th_peak
AT3G53880	chr3	fwd	19955289	18.1	1st_peak
AT3G53890	chr3	rev	19955345	22	9th_peak
AT3G53890	chr3	rev	19955370	22	10th_peak
AT3G53890	chr3	rev	19955382	25.9	8th_peak
AT3G53890	chr3	rev	19955394	293	3rd_peak
AT3G53890	chr3	rev	19955401	401.2	2nd_peak
AT3G53890	chr3	rev	19955415	478.8	1st_peak
AT3G53890	chr3	rev	19955428	57.2	6th_peak
AT3G53890	chr3	rev	19955449	26.7	7th_peak
AT3G53890	chr3	rev	19955462	144.4	4th_peak
AT3G53890	chr3	rev	19955477	82	5th_peak
AT3G53900	chr3	rev	19956731	11.8	2nd_peak
AT3G53900	chr3	rev	19956808	18	1st_peak
AT3G53900	chr3	rev	19956850	10.8	3rd_peak
AT3G53920	chr3	rev	19960861	14.2	4th_peak
AT3G53920	chr3	rev	19960870	72.9	1st_peak
AT3G53920	chr3	rev	19960877	14.9	3rd_peak
AT3G53920	chr3	rev	19960894	23	2nd_peak
AT3G53930	chr3	fwd	19970770	20.2	1st_peak
AT3G53950	chr3	fwd	19977434	21.9	1st_peak
AT3G53960	chr3	rev	19978145	15	2nd_peak
AT3G53960	chr3	rev	19978167	15.4	1st_peak
AT3G53970	chr3	fwd	19987325	76.3	2nd_peak
AT3G53970	chr3	fwd	19987335	106.5	1st_peak
AT3G53980	chr3	rev	19987572	10.1	3rd_peak
AT3G53980	chr3	rev	19987582	491.3	1st_peak
AT3G53980	chr3	rev	19987599	22.9	2nd_peak
AT3G53990	chr3	rev	19989329	10.3	11th_peak
AT3G53990	chr3	rev	19989336	67.1	5th_peak
AT3G53990	chr3	rev	19989355	31	8th_peak
AT3G53990	chr3	rev	19989366	22	9th_peak
AT3G53990	chr3	rev	19989452	70.8	4th_peak
AT3G53990	chr3	rev	19989464	178.8	2nd_peak
AT3G53990	chr3	rev	19989478	18.8	10th_peak
AT3G53990	chr3	rev	19989484	38.2	6th_peak
AT3G53990	chr3	rev	19989517	34.1	7th_peak
AT3G53990	chr3	rev	19989535	182.3	1st_peak
AT3G53990	chr3	rev	19989645	132	3rd_peak
AT3G54000	chr3	fwd	19998607	18	2nd_peak
AT3G54000	chr3	fwd	19998622	22	1st_peak
AT3G54010	chr3	fwd	20005162	62.5	2nd_peak
AT3G54010	chr3	fwd	20005168	38.5	3rd_peak
AT3G54010	chr3	fwd	20005183	90.1	1st_peak
AT3G54020	chr3	fwd	20008113	16.1	2nd_peak
AT3G54020	chr3	fwd	20008138	12.1	3rd_peak
AT3G54020	chr3	fwd	20008155	39.2	1st_peak
AT3G54020	chr3	fwd	20008235	10	4th_peak
AT3G54030	chr3	fwd	20013619	134.8	1st_peak
AT3G54030	chr3	fwd	20013630	12.2	4th_peak
AT3G54030	chr3	fwd	20013674	19.7	2nd_peak
AT3G54030	chr3	fwd	20013695	15.9	3rd_peak
AT3G54040	chr3	rev	20013762	99.2	1st_peak
AT3G54040	chr3	rev	20013768	16.3	5th_peak
AT3G54040	chr3	rev	20013776	13.6	6th_peak
AT3G54040	chr3	rev	20013781	40.5	3rd_peak
AT3G54040	chr3	rev	20013798	29	4th_peak
AT3G54040	chr3	rev	20013823	97	2nd_peak
AT3G54040	chr3	rev	20013838	11	7th_peak
AT3G54050	chr3	fwd	20018580	17.4	11th_peak
AT3G54050	chr3	fwd	20018604	25.2	8th_peak
AT3G54050	chr3	fwd	20018611	449.6	3rd_peak
AT3G54050	chr3	fwd	20018619	325.6	4th_peak
AT3G54050	chr3	fwd	20018630	1506.7	1st_peak
AT3G54050	chr3	fwd	20018646	175.8	6th_peak
AT3G54050	chr3	fwd	20018660	653.8	2nd_peak
AT3G54050	chr3	fwd	20018667	212.3	5th_peak
AT3G54050	chr3	fwd	20018692	23.9	9th_peak
AT3G54050	chr3	fwd	20018705	101.3	7th_peak
AT3G54050	chr3	fwd	20018759	15.7	12th_peak
AT3G54050	chr3	fwd	20018768	22	10th_peak
AT3G54080	chr3	fwd	20026570	15	3rd_peak
AT3G54080	chr3	fwd	20026597	38.4	2nd_peak
AT3G54080	chr3	fwd	20026627	63	1st_peak
AT3G54080	chr3	fwd	20026652	12.9	4th_peak
AT3G54085	chr3	rev	20026597	12.3	4th_peak
AT3G54085	chr3	rev	20026615	13.4	3rd_peak
AT3G54085	chr3	rev	20026636	75	1st_peak
AT3G54085	chr3	rev	20026651	15.7	2nd_peak
AT3G54085	chr3	rev	20026682	11	5th_peak
AT3G54090	chr3	fwd	20029979	30.3	1st_peak
AT3G54100	chr3	rev	20034071	14	1st_peak
AT3G54100	chr3	rev	20034088	10.6	2nd_peak
AT3G54110	chr3	fwd	20041150	66.6	2nd_peak
AT3G54110	chr3	fwd	20041199	116.9	1st_peak
AT3G54110	chr3	fwd	20041208	13.5	3rd_peak
AT3G54130	chr3	rev	20042713	23.2	2nd_peak
AT3G54130	chr3	rev	20042726	23.6	1st_peak
AT3G54140	chr3	rev	20045666	158.7	1st_peak
AT3G54140	chr3	rev	20045679	45.3	4th_peak
AT3G54140	chr3	rev	20045685	119	3rd_peak
AT3G54140	chr3	rev	20045705	147.3	2nd_peak
AT3G54150	chr3	rev	20050680	33	1st_peak
AT3G54170	chr3	fwd	20059504	23.7	2nd_peak
AT3G54170	chr3	fwd	20059522	26.1	1st_peak
AT3G54180	chr3	fwd	20061438	55	1st_peak
AT3G54190	chr3	rev	20061529	190	1st_peak
AT3G54190	chr3	rev	20061587	10	2nd_peak
AT3G54200	chr3	fwd	20066459	16	2nd_peak
AT3G54200	chr3	fwd	20066557	132	1st_peak
AT3G54210	chr3	rev	20067497	47	8th_peak
AT3G54210	chr3	rev	20067511	50.4	7th_peak
AT3G54210	chr3	rev	20067519	146.6	5th_peak
AT3G54210	chr3	rev	20067541	505.6	2nd_peak
AT3G54210	chr3	rev	20067547	191.4	3rd_peak
AT3G54210	chr3	rev	20067563	176.5	4th_peak
AT3G54210	chr3	rev	20067576	3465	1st_peak
AT3G54210	chr3	rev	20067588	22.1	9th_peak
AT3G54210	chr3	rev	20067600	53.4	6th_peak
AT3G54220	chr3	fwd	20072781	84.5	1st_peak
AT3G54230	chr3	fwd	20080264	114.7	1st_peak
AT3G54260	chr3	rev	20085011	99.5	2nd_peak
AT3G54260	chr3	rev	20085028	132.5	1st_peak
AT3G54260	chr3	rev	20085048	23	4th_peak
AT3G54260	chr3	rev	20085070	23.8	3rd_peak
AT3G54280	chr3	fwd	20104019	13.6	3rd_peak
AT3G54280	chr3	fwd	20104121	12	4th_peak
AT3G54280	chr3	fwd	20104133	16.3	2nd_peak
AT3G54280	chr3	fwd	20104139	52.3	1st_peak
AT3G54290	chr3	rev	20104399	20.1	2nd_peak
AT3G54290	chr3	rev	20104408	10.9	5th_peak
AT3G54290	chr3	rev	20104418	10.2	6th_peak
AT3G54290	chr3	rev	20104424	18.9	3rd_peak
AT3G54290	chr3	rev	20104514	14.1	4th_peak
AT3G54290	chr3	rev	20104539	67	1st_peak
AT3G54300	chr3	rev	20108265	28	1st_peak
AT3G54320	chr3	fwd	20118617	26.9	1st_peak
AT3G54320	chr3	fwd	20118640	11.4	2nd_peak
AT3G54350	chr3	rev	20122089	121.7	1st_peak
AT3G54350	chr3	rev	20122125	104.8	2nd_peak
AT3G54360	chr3	rev	20128306	97.3	6th_peak
AT3G54360	chr3	rev	20128317	19.2	8th_peak
AT3G54360	chr3	rev	20128326	128.8	4th_peak
AT3G54360	chr3	rev	20128339	149.7	3rd_peak
AT3G54360	chr3	rev	20128368	123.1	5th_peak
AT3G54360	chr3	rev	20128380	256.2	1st_peak
AT3G54360	chr3	rev	20128393	216.3	2nd_peak
AT3G54360	chr3	rev	20128413	28.5	7th_peak
AT3G54363	chr3	rev	20132078	40	1st_peak
AT3G54380	chr3	rev	20133900	14.6	2nd_peak
AT3G54380	chr3	rev	20133927	72.6	1st_peak
AT3G54390	chr3	rev	20137742	45	1st_peak
AT3G54400	chr3	rev	20140078	68.6	4th_peak
AT3G54400	chr3	rev	20140099	12	10th_peak
AT3G54400	chr3	rev	20140112	15.1	9th_peak
AT3G54400	chr3	rev	20140124	28	8th_peak
AT3G54400	chr3	rev	20140143	269.3	2nd_peak
AT3G54400	chr3	rev	20140156	57.4	5th_peak
AT3G54400	chr3	rev	20140166	36.2	7th_peak
AT3G54400	chr3	rev	20140182	37.6	6th_peak
AT3G54400	chr3	rev	20140192	293.5	1st_peak
AT3G54400	chr3	rev	20140198	79.7	3rd_peak
AT3G54400	chr3	rev	20140207	10.2	11th_peak
AT3G54430	chr3	rev	20147090	16.4	1st_peak
AT3G54430	chr3	rev	20147100	10.6	2nd_peak
AT3G54440	chr3	rev	20148357	59.7	2nd_peak
AT3G54440	chr3	rev	20148409	60	1st_peak
AT3G54460	chr3	rev	20161962	23	1st_peak
AT3G54470	chr3	rev	20168101	254.7	1st_peak
AT3G54470	chr3	rev	20168111	85.5	2nd_peak
AT3G54470	chr3	rev	20168137	48	3rd_peak
AT3G54480	chr3	rev	20170675	54.6	1st_peak
AT3G54480	chr3	rev	20170686	17	6th_peak
AT3G54480	chr3	rev	20170710	22.1	4th_peak
AT3G54480	chr3	rev	20170740	25	3rd_peak
AT3G54480	chr3	rev	20170756	42.1	2nd_peak
AT3G54480	chr3	rev	20170796	21.3	5th_peak
AT3G54500	chr3	rev	20175370	39	7th_peak
AT3G54500	chr3	rev	20175389	11.8	10th_peak
AT3G54500	chr3	rev	20175403	96.2	5th_peak
AT3G54500	chr3	rev	20175419	131.3	3rd_peak
AT3G54500	chr3	rev	20175434	64.2	6th_peak
AT3G54500	chr3	rev	20175444	440.7	1st_peak
AT3G54500	chr3	rev	20175452	23.9	8th_peak
AT3G54500	chr3	rev	20175457	108.5	4th_peak
AT3G54500	chr3	rev	20175474	194.5	2nd_peak
AT3G54500	chr3	rev	20175669	13.6	9th_peak
AT3G54540	chr3	fwd	20192649	14.6	7th_peak
AT3G54540	chr3	fwd	20192666	65	2nd_peak
AT3G54540	chr3	fwd	20192702	19	4th_peak
AT3G54540	chr3	fwd	20192718	72.7	1st_peak
AT3G54540	chr3	fwd	20192727	15.3	5th_peak
AT3G54540	chr3	fwd	20192740	24	3rd_peak
AT3G54540	chr3	fwd	20192760	15	6th_peak
AT3G54560	chr3	fwd	20197611	35.2	3rd_peak
AT3G54560	chr3	fwd	20197635	147	1st_peak
AT3G54560	chr3	fwd	20197649	53.4	2nd_peak
AT3G54580	chr3	rev	20200668	65.7	4th_peak
AT3G54580	chr3	rev	20200680	116.6	3rd_peak
AT3G54580	chr3	rev	20200689	456.8	2nd_peak
AT3G54580	chr3	rev	20200700	469.2	1st_peak
AT3G54580	chr3	rev	20200718	32.4	5th_peak
AT3G54580	chr3	rev	20200782	13	6th_peak
AT3G54590	chr3	fwd	20208551	44.8	3rd_peak
AT3G54590	chr3	fwd	20208607	76	2nd_peak
AT3G54590	chr3	fwd	20208674	228	1st_peak
AT3G54600	chr3	fwd	20212985	11	3rd_peak
AT3G54600	chr3	fwd	20213020	11.2	2nd_peak
AT3G54600	chr3	fwd	20213073	12	1st_peak
AT3G54610	chr3	fwd	20217604	19	1st_peak
AT3G54610	chr3	fwd	20217638	12	2nd_peak
AT3G54620	chr3	rev	20217933	98.6	1st_peak
AT3G54620	chr3	rev	20217950	18.6	4th_peak
AT3G54620	chr3	rev	20217955	36.3	2nd_peak
AT3G54620	chr3	rev	20217963	27	3rd_peak
AT3G54640	chr3	rev	20223149	11	8th_peak
AT3G54640	chr3	rev	20223160	96	1st_peak
AT3G54640	chr3	rev	20223202	23.2	5th_peak
AT3G54640	chr3	rev	20223207	59.4	4th_peak
AT3G54640	chr3	rev	20223216	73	3rd_peak
AT3G54640	chr3	rev	20223224	18.7	6th_peak
AT3G54640	chr3	rev	20223230	82.5	2nd_peak
AT3G54640	chr3	rev	20223248	13	7th_peak
AT3G54650	chr3	rev	20225787	64.6	1st_peak
AT3G54650	chr3	rev	20225798	19	2nd_peak
AT3G54650	chr3	rev	20225804	14.7	3rd_peak
AT3G54650	chr3	rev	20225844	14	4th_peak
AT3G54660	chr3	rev	20229746	28	7th_peak
AT3G54660	chr3	rev	20229766	174.4	1st_peak
AT3G54660	chr3	rev	20229788	40	5th_peak
AT3G54660	chr3	rev	20229810	10	9th_peak
AT3G54660	chr3	rev	20229824	35.9	6th_peak
AT3G54660	chr3	rev	20229830	25.1	8th_peak
AT3G54660	chr3	rev	20229854	119.3	2nd_peak
AT3G54660	chr3	rev	20229865	111.6	3rd_peak
AT3G54660	chr3	rev	20229881	99.2	4th_peak
AT3G54670	chr3	fwd	20243859	32	2nd_peak
AT3G54670	chr3	fwd	20243957	44.4	1st_peak
AT3G54680	chr3	fwd	20245982	30	3rd_peak
AT3G54680	chr3	fwd	20246014	17	4th_peak
AT3G54680	chr3	fwd	20246033	69	1st_peak
AT3G54680	chr3	fwd	20246071	35.6	2nd_peak
AT3G54690	chr3	fwd	20247993	221	1st_peak
AT3G54690	chr3	fwd	20248007	10.1	4th_peak
AT3G54690	chr3	fwd	20248012	11.2	3rd_peak
AT3G54690	chr3	fwd	20248023	33	2nd_peak
AT3G54720	chr3	rev	20254725	23.2	1st_peak
AT3G54720	chr3	rev	20254741	17.5	2nd_peak
AT3G54740	chr3	fwd	20264582	11.9	2nd_peak
AT3G54740	chr3	fwd	20264599	20	1st_peak
AT3G54750	chr3	rev	20264696	39.5	1st_peak
AT3G54760	chr3	rev	20269063	153	1st_peak
AT3G54760	chr3	rev	20269081	16	2nd_peak
AT3G54760	chr3	rev	20269134	11.6	3rd_peak
AT3G54760	chr3	rev	20269142	10.3	4th_peak
AT3G54770	chr3	rev	20273722	11.9	1st_peak
AT3G54790	chr3	rev	20281582	28	1st_peak
AT3G54790	chr3	rev	20281595	21.1	2nd_peak
AT3G54810	chr3	fwd	20298674	60	1st_peak
AT3G54810	chr3	fwd	20298694	55	2nd_peak
AT3G54820	chr3	fwd	20303957	52	1st_peak
AT3G54820	chr3	fwd	20303982	13	3rd_peak
AT3G54820	chr3	fwd	20303996	20	2nd_peak
AT3G54820	chr3	fwd	20304003	10.9	4th_peak
AT3G54826	chr3	fwd	20311776	14.2	5th_peak
AT3G54826	chr3	fwd	20311780	25.8	2nd_peak
AT3G54826	chr3	fwd	20311793	22.2	3rd_peak
AT3G54826	chr3	fwd	20311801	97.4	1st_peak
AT3G54826	chr3	fwd	20311816	12.3	6th_peak
AT3G54826	chr3	fwd	20311822	18.2	4th_peak
AT3G54840	chr3	fwd	20320919	28	4th_peak
AT3G54840	chr3	fwd	20320944	10	5th_peak
AT3G54840	chr3	fwd	20320967	67.8	2nd_peak
AT3G54840	chr3	fwd	20320987	175.9	1st_peak
AT3G54840	chr3	fwd	20320999	38.7	3rd_peak
AT3G54850	chr3	fwd	20323990	19.8	1st_peak
AT3G54850	chr3	fwd	20324014	12.5	2nd_peak
AT3G54860	chr3	rev	20324099	40.7	1st_peak
AT3G54860	chr3	rev	20324123	13.5	2nd_peak
AT3G54880	chr3	rev	20336842	10.4	8th_peak
AT3G54880	chr3	rev	20336855	62.5	4th_peak
AT3G54880	chr3	rev	20336872	75.6	2nd_peak
AT3G54880	chr3	rev	20336893	28.5	6th_peak
AT3G54880	chr3	rev	20336897	20	7th_peak
AT3G54880	chr3	rev	20336915	55.3	5th_peak
AT3G54880	chr3	rev	20336933	67	3rd_peak
AT3G54880	chr3	rev	20336951	79	1st_peak
AT3G54890	chr3	rev	20339505	32	10th_peak
AT3G54890	chr3	rev	20339525	520.1	6th_peak
AT3G54890	chr3	rev	20339536	172.7	8th_peak
AT3G54890	chr3	rev	20339554	6330.5	4th_peak
AT3G54890	chr3	rev	20339576	14487.2	2nd_peak
AT3G54890	chr3	rev	20339600	5924.7	5th_peak
AT3G54890	chr3	rev	20339618	7418.6	3rd_peak
AT3G54890	chr3	rev	20339627	32949.2	1st_peak
AT3G54890	chr3	rev	20339642	278.9	7th_peak
AT3G54890	chr3	rev	20339659	91	9th_peak
AT3G54900	chr3	rev	20341578	35	7th_peak
AT3G54900	chr3	rev	20341601	19.6	8th_peak
AT3G54900	chr3	rev	20341615	48.8	5th_peak
AT3G54900	chr3	rev	20341630	98.2	4th_peak
AT3G54900	chr3	rev	20341648	48	6th_peak
AT3G54900	chr3	rev	20341664	508.3	2nd_peak
AT3G54900	chr3	rev	20341684	1373.6	1st_peak
AT3G54900	chr3	rev	20341706	100.1	3rd_peak
AT3G54910	chr3	rev	20342756	71	1st_peak
AT3G54920	chr3	fwd	20348512	60.7	2nd_peak
AT3G54920	chr3	fwd	20348528	387	1st_peak
AT3G54920	chr3	fwd	20348547	10	3rd_peak
AT3G54960	chr3	rev	20363315	151.4	1st_peak
AT3G54960	chr3	rev	20363328	11.5	5th_peak
AT3G54960	chr3	rev	20363352	26.2	3rd_peak
AT3G54960	chr3	rev	20363370	18.6	4th_peak
AT3G54960	chr3	rev	20363383	131	2nd_peak
AT3G54970	chr3	rev	20368174	33.2	1st_peak
AT3G54970	chr3	rev	20368197	17.4	2nd_peak
AT3G54990	chr3	rev	20373603	30.6	1st_peak
AT3G54990	chr3	rev	20373616	17.4	2nd_peak
AT3G55000	chr3	fwd	20383755	53.6	2nd_peak
AT3G55000	chr3	fwd	20383765	17	3rd_peak
AT3G55000	chr3	fwd	20383782	79	1st_peak
AT3G55005	chr3	fwd	20386318	25	3rd_peak
AT3G55005	chr3	fwd	20386348	48.2	1st_peak
AT3G55005	chr3	fwd	20386361	39	2nd_peak
AT3G55005	chr3	fwd	20386374	18	4th_peak
AT3G55010	chr3	fwd	20388728	21.7	1st_peak
AT3G55020	chr3	rev	20388868	11	5th_peak
AT3G55020	chr3	rev	20388902	36.8	3rd_peak
AT3G55020	chr3	rev	20388916	39.7	2nd_peak
AT3G55020	chr3	rev	20388960	34.3	4th_peak
AT3G55020	chr3	rev	20388977	64.7	1st_peak
AT3G55030	chr3	fwd	20398291	10.1	4th_peak
AT3G55030	chr3	fwd	20398303	33.2	2nd_peak
AT3G55030	chr3	fwd	20398355	52	1st_peak
AT3G55030	chr3	fwd	20398391	28	3rd_peak
AT3G55040	chr3	rev	20398542	96.4	1st_peak
AT3G55040	chr3	rev	20398555	92.6	2nd_peak
AT3G55050	chr3	rev	20400561	17.8	2nd_peak
AT3G55050	chr3	rev	20400570	29.1	1st_peak
AT3G55070	chr3	fwd	20411070	23	3rd_peak
AT3G55070	chr3	fwd	20411100	12.2	5th_peak
AT3G55070	chr3	fwd	20411114	36.5	2nd_peak
AT3G55070	chr3	fwd	20411131	20.2	4th_peak
AT3G55070	chr3	fwd	20411139	89.8	1st_peak
AT3G55080	chr3	rev	20411397	65.7	1st_peak
AT3G55110	chr3	rev	20424592	16	1st_peak
AT3G55120	chr3	rev	20430106	37.7	2nd_peak
AT3G55120	chr3	rev	20430114	91.3	1st_peak
AT3G55120	chr3	rev	20430126	12	4th_peak
AT3G55120	chr3	rev	20430139	27	3rd_peak
AT3G55130	chr3	rev	20433902	11.3	4th_peak
AT3G55130	chr3	rev	20433908	13.8	3rd_peak
AT3G55130	chr3	rev	20433912	14.5	2nd_peak
AT3G55130	chr3	rev	20433931	142.3	1st_peak
AT3G55130	chr3	rev	20433953	10	5th_peak
AT3G55140	chr3	fwd	20440442	86.1	1st_peak
AT3G55140	chr3	fwd	20440446	34.5	2nd_peak
AT3G55170	chr3	rev	20452918	11.7	4th_peak
AT3G55170	chr3	rev	20452982	19.3	3rd_peak
AT3G55170	chr3	rev	20452986	29.4	2nd_peak
AT3G55170	chr3	rev	20452997	270.3	1st_peak
AT3G55230	chr3	fwd	20472821	29	3rd_peak
AT3G55230	chr3	fwd	20472849	77.9	2nd_peak
AT3G55230	chr3	fwd	20472885	17.2	4th_peak
AT3G55230	chr3	fwd	20472891	93.7	1st_peak
AT3G55240	chr3	rev	20473551	170.1	1st_peak
AT3G55240	chr3	rev	20473558	115.9	3rd_peak
AT3G55240	chr3	rev	20473570	10	9th_peak
AT3G55240	chr3	rev	20473580	11	8th_peak
AT3G55240	chr3	rev	20473635	84	4th_peak
AT3G55240	chr3	rev	20473686	12.7	7th_peak
